Graph Size,Density,Dijkstra Basic Form List,Dijkstra Basic Form Matrix,Dijkstra Binary Heap List,Dijkstra Binary Heap Matrix,Dijkstra Balanced BST List,Dijkstra Balanced BST Matrix
40,0.0884615,4.333e-06,1.1334e-05,4.125e-06,4.792e-06,5.792e-06,6.5e-06
40,0.098718,1.292e-06,2.666e-06,1.25e-06,1.375e-06,1.5e-06,1.625e-06
40,0.0961538,7.542e-06,1.6917e-05,7.167e-06,8e-06,9.167e-06,9.75e-06
40,0.0935897,6.375e-06,1.4458e-05,6.542e-06,7.334e-06,8.25e-06,9.083e-06
40,0.121795,1.4917e-05,3.3417e-05,1.4875e-05,1.6833e-05,1.9417e-05,2.0709e-05
40,0.0884615,7.5e-06,1.7709e-05,7.084e-06,8.334e-06,9.167e-06,1.0084e-05
40,0.0974359,1.3333e-05,3.2834e-05,1.2667e-05,1.4416e-05,1.675e-05,1.9166e-05
40,0.0858974,7.958e-06,2.1416e-05,8.167e-06,9.5e-06,1.0792e-05,1.175e-05
40,0.10641,1.333e-06,2.958e-06,1.25e-06,1.417e-06,1.459e-06,1.667e-06
40,0.103846,8.917e-06,2.2e-05,8.625e-06,1.025e-05,1.2208e-05,1.2959e-05
40,0.111538,3.083e-06,6.583e-06,2.958e-06,3.291e-06,3.666e-06,3.958e-06
40,0.123077,6.666e-06,1.625e-05,6.417e-06,7.542e-06,8.834e-06,9.542e-06
40,0.0935897,5.875e-06,1.4167e-05,5.625e-06,6.5e-06,7.75e-06,8.666e-06
40,0.102564,2.959e-06,6.167e-06,2.917e-06,3.541e-06,3.5e-06,3.833e-06
40,0.110256,1.0125e-05,2.5125e-05,9.917e-06,1.1292e-05,1.325e-05,1.4292e-05
40,0.0961538,7.333e-06,1.6667e-05,7.167e-06,8.458e-06,9.375e-06,9.833e-06
40,0.098718,2.667e-06,6.459e-06,2.292e-06,2.833e-06,3.209e-06,3.834e-06
40,0.0807692,1.0166e-05,2.5625e-05,9.375e-06,1.1375e-05,1.35e-05,1.4833e-05
40,0.0897436,2e-06,4.666e-06,1.958e-06,2.25e-06,2.666e-06,2.792e-06
40,0.108974,1.1791e-05,2.5708e-05,1.2041e-05,1.3125e-05,1.4625e-05,1.6208e-05
40,0.114103,6.75e-06,1.6791e-05,6.625e-06,7.625e-06,9e-06,9.667e-06
40,0.0807692,1.292e-06,2.792e-06,1.292e-06,1.375e-06,1.416e-06,1.583e-06
40,0.0897436,5.25e-06,1.3416e-05,5.042e-06,5.709e-06,7.375e-06,7.834e-06
40,0.0884615,7.542e-06,2.0459e-05,7.125e-06,8.75e-06,1.0375e-05,1.0958e-05
40,0.0961538,5.083e-06,1.1375e-05,4.75e-06,5.334e-06,6e-06,6.625e-06
40,0.0833333,2.958e-06,6.416e-06,2.958e-06,3.209e-06,3.625e-06,4e-06
40,0.0923077,9.209e-06,2.1417e-05,8.917e-06,1.025e-05,1.1958e-05,1.275e-05
40,0.0935897,9.833e-06,2.5625e-05,9.625e-06,1.15e-05,1.3417e-05,1.4375e-05
40,0.0961538,7.25e-06,1.7917e-05,6.75e-06,8.167e-06,9.375e-06,1.0333e-05
40,0.0897436,1.1833e-05,2.7709e-05,1.2084e-05,1.4e-05,1.5916e-05,1.7708e-05
40,0.0974359,1.275e-05,3.0125e-05,1.7417e-05,1.4125e-05,1.6917e-05,1.8125e-05
40,0.112821,1.2e-05,2.7083e-05,1.175e-05,1.3916e-05,1.5291e-05,1.6583e-05
40,0.0846154,9.042e-06,2.1875e-05,8.167e-06,9.791e-06,1.1417e-05,1.2459e-05
40,0.105128,1.1041e-05,2.6375e-05,1.0334e-05,1.2667e-05,1.4209e-05,1.5584e-05
40,0.0923077,1.2291e-05,3.5291e-05,1.1833e-05,1.4333e-05,1.6416e-05,1.8083e-05
40,0.1,6.042e-06,1.5334e-05,5.5e-06,6.792e-06,8e-06,8.542e-06
40,0.108974,9.625e-06,2.1041e-05,9e-06,1.0417e-05,1.4125e-05,1.2792e-05
40,0.0948718,9.375e-06,2.0083e-05,8.75e-06,1.0791e-05,1.1667e-05,1.225e-05
40,0.0974359,8.041e-06,2.1708e-05,7.458e-06,9.166e-06,1.0833e-05,1.1916e-05
40,0.1,1.4875e-05,3.375e-05,1.4208e-05,1.6583e-05,1.9291e-05,2.0792e-05
40,0.0884615,8.75e-06,2.0625e-05,8.459e-06,9.875e-06,1.3625e-05,1.1875e-05
40,0.0935897,2.625e-06,6.417e-06,2.292e-06,2.792e-06,3.333e-06,3.75e-06
40,0.0935897,8.459e-06,2.0333e-05,9.083e-06,1e-05,1.0875e-05,1.2042e-05
40,0.115385,8.708e-06,2.1791e-05,8.375e-06,9.708e-06,1.1042e-05,1.2084e-05
40,0.0897436,6.041e-06,1.4958e-05,5.792e-06,6.708e-06,7.875e-06,8.541e-06
40,0.115385,1.0042e-05,2.5958e-05,1.0166e-05,1.1833e-05,1.3917e-05,1.5167e-05
40,0.121795,4.542e-06,1.1334e-05,4.417e-06,5.167e-06,6.25e-06,6.833e-06
40,0.0782051,2.541e-06,6.333e-06,2.584e-06,2.959e-06,3.542e-06,3.666e-06
40,0.0871795,6.167e-06,1.45e-05,5.583e-06,7.292e-06,7.834e-06,8.292e-06
50,0.0946939,1.583e-06,4.25e-06,1.75e-06,1.833e-06,1.958e-06,2.291e-06
50,0.0897959,1.7625e-05,4.8334e-05,1.7167e-05,2.1042e-05,2.3333e-05,2.5708e-05
50,0.102041,1.1583e-05,3.2125e-05,1.1166e-05,1.3916e-05,1.4375e-05,1.6166e-05
50,0.101224,1.9167e-05,5.1292e-05,1.8e-05,2.1666e-05,2.3833e-05,2.7708e-05
50,0.101224,3.167e-06,7.584e-06,2.959e-06,3.542e-06,3.709e-06,4.167e-06
50,0.102857,7.875e-06,2.1875e-05,7.666e-06,9.292e-06,9.583e-06,1.0916e-05
50,0.106939,6.667e-06,1.7167e-05,6e-06,7.542e-06,8.084e-06,9.167e-06
50,0.102857,1.5125e-05,4.0375e-05,1.4542e-05,1.8625e-05,1.9125e-05,2.1333e-05
50,0.102041,1.2917e-05,4.0417e-05,1.3166e-05,1.6083e-05,1.85e-05,2.0625e-05
50,0.0930612,8.959e-06,2.7834e-05,8.167e-06,1.0459e-05,1.2417e-05,1.3834e-05
50,0.107755,1.525e-05,4.0708e-05,1.4834e-05,1.875e-05,1.9875e-05,2.2959e-05
50,0.0979592,1.0584e-05,3.1542e-05,1.1167e-05,1.3417e-05,1.4625e-05,1.6375e-05
50,0.0938776,4.25e-06,1.15e-05,3.958e-06,4.916e-06,5.208e-06,6e-06
50,0.105306,1.325e-05,3.9e-05,1.3083e-05,1.6292e-05,1.825e-05,2.0708e-05
50,0.102857,1.3792e-05,3.5334e-05,1.3917e-05,1.65e-05,1.7958e-05,2.0209e-05
50,0.0938776,1.0375e-05,2.7792e-05,9.667e-06,1.1583e-05,1.2584e-05,1.4e-05
50,0.0979592,1.1e-05,3.225e-05,1.0792e-05,1.3292e-05,1.4209e-05,1.575e-05
50,0.0955102,5.375e-06,1.4875e-05,5.584e-06,6.375e-06,6.708e-06,7.833e-06
50,0.0963265,1.1209e-05,3.1959e-05,1.075e-05,1.2708e-05,1.4416e-05,1.6458e-05
50,0.115102,1.7208e-05,4.6958e-05,1.7209e-05,2.1292e-05,2.3625e-05,2.5709e-05
50,0.109388,1.2792e-05,3.6917e-05,1.2791e-05,1.5458e-05,1.6375e-05,1.9375e-05
50,0.0897959,1.2583e-05,4.2333e-05,1.2417e-05,1.5834e-05,1.6542e-05,2.0084e-05
50,0.0881633,6.416e-06,1.6541e-05,6.208e-06,7.5e-06,7.75e-06,8.666e-06
50,0.0971429,1.4542e-05,4.1584e-05,1.5167e-05,1.8e-05,1.9125e-05,2.1958e-05
50,0.0971429,3.417e-06,9.041e-06,3.333e-06,4e-06,4.333e-06,4.708e-06
50,0.0938776,1.1334e-05,3.5e-05,1.2167e-05,1.4416e-05,1.5416e-05,1.7708e-05
50,0.10449,1.6208e-05,5.0125e-05,1.625e-05,2.0333e-05,2.2084e-05,2.5167e-05
50,0.108571,1.8458e-05,4.5083e-05,1.8333e-05,2.25e-05,2.3458e-05,2.6583e-05
50,0.103673,1.4834e-05,3.9208e-05,1.425e-05,1.8167e-05,1.9291e-05,2.1125e-05
50,0.106122,1.5458e-05,4.1208e-05,1.5375e-05,1.8667e-05,1.9833e-05,2.2833e-05
50,0.0987755,1.4208e-05,4.0167e-05,1.3791e-05,1.6708e-05,1.8541e-05,2.0791e-05
50,0.0963265,7.416e-06,2.1625e-05,7.75e-06,9.125e-06,9.791e-06,1.125e-05
50,0.109388,1.75e-05,4.9083e-05,1.7625e-05,2.0792e-05,2.3792e-05,2.7209e-05
50,0.10449,1.15e-05,3.3875e-05,1.0875e-05,1.3875e-05,1.5584e-05,1.7417e-05
50,0.0995918,1.4209e-05,4.0875e-05,1.4291e-05,1.7375e-05,1.8334e-05,2.125e-05
50,0.0971429,6.459e-06,1.8084e-05,6.291e-06,7.583e-06,8e-06,9e-06
50,0.102041,1.0583e-05,3.0875e-05,1.0333e-05,1.2875e-05,1.3834e-05,1.5583e-05
50,0.100408,9.25e-06,2.5584e-05,8.875e-06,1.1375e-05,1.2167e-05,1.3375e-05
50,0.0963265,1.25e-05,3.6e-05,1.275e-05,1.5959e-05,1.6584e-05,1.9125e-05
50,0.0995918,1.0375e-05,2.8584e-05,1.0625e-05,1.3541e-05,1.3291e-05,1.4917e-05
50,0.0938776,1.3625e-05,3.4417e-05,1.3166e-05,1.5833e-05,1.625e-05,1.7834e-05
50,0.0955102,6.791e-06,1.6583e-05,6.875e-06,8.25e-06,8.25e-06,9.5e-06
50,0.0995918,1.0584e-05,3.0458e-05,1.025e-05,1.2792e-05,1.35e-05,1.5625e-05
50,0.112653,1.958e-06,4.166e-06,1.875e-06,2.125e-06,2.167e-06,2.416e-06
50,0.0955102,1.4916e-05,4.1291e-05,1.4208e-05,1.75e-05,2.0042e-05,2.1542e-05
50,0.114286,1.2541e-05,3.6833e-05,1.2167e-05,1.45e-05,1.5625e-05,1.7291e-05
50,0.0906122,1.0541e-05,3.1458e-05,1.0209e-05,1.2625e-05,1.35e-05,1.55e-05
50,0.0995918,6.5e-06,1.775e-05,6.333e-06,7.459e-06,8.208e-06,9.125e-06
50,0.115102,9.208e-06,2.4542e-05,8.833e-06,1.0833e-05,1.175e-05,1.325e-05
50,0.0987755,3.125e-06,7.334e-06,3e-06,3.667e-06,3.541e-06,4.125e-06
50,0.102857,3.708e-06,9.458e-06,3.333e-06,4.166e-06,4.375e-06,4.958e-06
50,0.0840816,1.0625e-05,3.1875e-05,1.0666e-05,1.2833e-05,1.3708e-05,1.5541e-05
50,0.115102,7.125e-06,1.725e-05,6.834e-06,8.209e-06,8.208e-06,9.541e-06
50,0.0995918,7.167e-06,2.0583e-05,7.083e-06,8.375e-06,9.583e-06,1.05e-05
50,0.109388,1.3291e-05,3.5541e-05,1.2333e-05,1.5916e-05,1.6958e-05,1.9417e-05
50,0.0971429,8.583e-06,2.4083e-05,8.542e-06,1.025e-05,1.0792e-05,1.2625e-05
50,0.109388,5.875e-06,1.8333e-05,6.375e-06,7.625e-06,8.083e-06,9.167e-06
50,0.075102,6.583e-06,1.8333e-05,5.834e-06,7.334e-06,7.583e-06,9.125e-06
50,0.0930612,1.475e-05,3.6875e-05,1.4167e-05,1.7167e-05,1.8584e-05,2.0208e-05
50,0.0955102,5.875e-06,1.675e-05,5.792e-06,7e-06,7.375e-06,8.792e-06
50,0.0946939,1.4709e-05,4.2625e-05,1.3875e-05,1.7e-05,1.925e-05,2.1958e-05
50,0.0857143,9.459e-06,2.4792e-05,9e-06,1.1208e-05,1.1792e-05,1.3083e-05
50,0.101224,2.5e-06,6.917e-06,3.625e-06,4.333e-06,3.875e-06,4.458e-06
50,0.116735,2.2334e-05,4.425e-05,1.4333e-05,1.7875e-05,2.7541e-05,2.175e-05
50,0.0955102,6.291e-06,1.7083e-05,6.125e-06,7.75e-06,8.25e-06,9.208e-06
50,0.0946939,4.208e-06,1.0833e-05,4.125e-06,4.834e-06,4.917e-06,5.875e-06
50,0.0946939,1.5667e-05,3.9958e-05,1.4708e-05,2.65e-05,2.2166e-05,2.2208e-05
50,0.105306,1.6208e-05,4.7667e-05,1.6584e-05,1.9458e-05,2.0292e-05,2.275e-05
50,0.107755,1.3166e-05,3.6458e-05,1.3083e-05,1.6166e-05,1.6791e-05,1.9333e-05
50,0.101224,1.7041e-05,4.1958e-05,1.75e-05,2.1208e-05,2.3166e-05,2.5291e-05
50,0.0979592,1.4e-05,3.8792e-05,1.4334e-05,1.6959e-05,1.8125e-05,2.075e-05
50,0.0995918,8.375e-06,2.4708e-05,8.334e-06,1.0167e-05,1.1333e-05,1.2542e-05
50,0.0881633,1.4583e-05,3.9875e-05,1.4375e-05,1.8166e-05,1.875e-05,2.1417e-05
50,0.106122,2.833e-06,8.584e-06,2.625e-06,3.416e-06,3.667e-06,4.209e-06
50,0.103673,9.541e-06,2.7708e-05,9.208e-06,1.15e-05,1.2042e-05,1.3334e-05
50,0.11102,1.2667e-05,3.5333e-05,1.2375e-05,1.5417e-05,1.65e-05,1.8792e-05
50,0.0808163,1.0625e-05,2.7791e-05,1.0375e-05,1.2625e-05,1.3333e-05,1.475e-05
50,0.10449,8.459e-06,2.4667e-05,7.917e-06,9.791e-06,1.0458e-05,1.1917e-05
50,0.0938776,3.167e-06,1.3709e-05,3.958e-06,4.958e-06,5.334e-06,4.958e-06
50,0.0881633,4.5e-06,1.0833e-05,4.333e-06,5.167e-06,5.125e-06,8.833e-06
50,0.0987755,1.6167e-05,4.3e-05,1.5708e-05,1.9e-05,2.3208e-05,2.3083e-05
50,0.115102,6.625e-06,1.6916e-05,6.292e-06,7.542e-06,8.542e-06,9.625e-06
50,0.0914286,9.208e-06,2.6417e-05,8.625e-06,1.0917e-05,1.1583e-05,1.3e-05
50,0.110204,2.833e-06,7.166e-06,2.792e-06,3.292e-06,3.5e-06,3.917e-06
50,0.126531,9.25e-06,2.8291e-05,8.833e-06,1.1375e-05,1.2875e-05,1.4166e-05
50,0.0971429,7.542e-06,1.95e-05,7.125e-06,8.5e-06,1e-05,1.0458e-05
50,0.112653,1.025e-05,2.9458e-05,9.541e-06,1.1708e-05,1.3084e-05,1.4875e-05
50,0.11102,1.6541e-05,3.7958e-05,1.5542e-05,1.8709e-05,1.9875e-05,2.2084e-05
50,0.123265,1.2458e-05,3.5791e-05,1.2625e-05,1.5125e-05,1.5833e-05,1.8416e-05
50,0.0906122,4.875e-06,1.325e-05,4.625e-06,5.667e-06,6.375e-06,7.083e-06
50,0.0946939,7.208e-06,1.9083e-05,6.708e-06,8.25e-06,9.375e-06,1.05e-05
50,0.0889796,1.0375e-05,3.375e-05,1.0042e-05,1.2958e-05,1.4458e-05,1.6916e-05
50,0.0930612,9.416e-06,2.6292e-05,9.083e-06,1.1125e-05,1.1708e-05,1.3459e-05
50,0.102857,1.2459e-05,3.4875e-05,1.1875e-05,1.4375e-05,1.6625e-05,1.8625e-05
50,0.0906122,1.5e-06,4.166e-06,1.458e-06,1.75e-06,1.958e-06,2.208e-06
50,0.10449,1.5125e-05,4.5417e-05,1.5167e-05,1.8041e-05,1.8541e-05,2.15e-05
50,0.102041,8.667e-06,2.6083e-05,8.792e-06,1.0292e-05,1.1375e-05,1.2667e-05
50,0.0971429,1.0416e-05,3.1458e-05,1.0667e-05,1.2542e-05,1.3875e-05,1.5583e-05
50,0.0946939,1.4084e-05,3.6167e-05,1.3875e-05,1.65e-05,1.6792e-05,1.8959e-05
50,0.114286,1.5875e-05,4.3417e-05,1.5459e-05,1.9208e-05,2.0375e-05,2.3208e-05
50,0.102857,9.625e-06,3.0958e-05,9.292e-06,1.2e-05,1.3417e-05,1.5459e-05
50,0.102041,1.1209e-05,3.0667e-05,1.0916e-05,1.3417e-05,1.3959e-05,1.6458e-05
50,0.0840816,6.292e-06,1.725e-05,6.208e-06,7.333e-06,8.333e-06,9.291e-06
50,0.0995918,1.0625e-05,3.175e-05,1.075e-05,1.2542e-05,1.3584e-05,1.5167e-05
50,0.0979592,1.1959e-05,3.2417e-05,1.1334e-05,2.55e-05,1.525e-05,1.7166e-05
50,0.10449,9.167e-06,2.5584e-05,9.5e-06,1.1125e-05,1.1625e-05,1.3209e-05
50,0.0971429,1.7209e-05,4.9417e-05,1.7209e-05,2.0792e-05,2.1917e-05,2.5083e-05
50,0.0914286,1.0208e-05,3.1167e-05,1.0292e-05,1.2583e-05,1.3375e-05,1.5542e-05
50,0.0995918,2.0334e-05,4.9375e-05,2.05e-05,2.9375e-05,2.7833e-05,3.0125e-05
50,0.105306,8.417e-06,2.6417e-05,8.333e-06,1.0166e-05,1.15e-05,1.2917e-05
50,0.106122,9.625e-06,2.5167e-05,8.875e-06,1.1208e-05,1.2125e-05,1.4209e-05
50,0.0938776,1.1833e-05,3.3875e-05,1.175e-05,1.4667e-05,1.5833e-05,1.8333e-05
50,0.0816327,4.875e-06,1.425e-05,4.333e-06,5.583e-06,6.209e-06,7.25e-06
50,0.110204,1.7583e-05,4.7292e-05,1.6667e-05,2.0334e-05,2.2709e-05,2.45e-05
50,0.0873469,8.375e-06,2.6125e-05,7.708e-06,9.583e-06,1.0958e-05,1.2375e-05
50,0.108571,9.25e-06,2.6375e-05,8.917e-06,1.1042e-05,1.225e-05,1.35e-05
50,0.0865306,9.917e-06,3.1333e-05,8.708e-06,1.1125e-05,1.2e-05,1.3959e-05
50,0.0955102,9.375e-06,2.6709e-05,9.333e-06,1.1625e-05,1.275e-05,1.475e-05
50,0.0930612,4.958e-06,1.4459e-05,4.25e-06,5.333e-06,6.25e-06,7.208e-06
50,0.11102,1.675e-05,4.6792e-05,1.6042e-05,1.9958e-05,2.2625e-05,2.5667e-05
50,0.0995918,1.3333e-05,3.9875e-05,1.325e-05,1.5583e-05,1.8e-05,2.0333e-05
50,0.0995918,6.834e-06,1.975e-05,6.667e-06,8.208e-06,8.959e-06,9.958e-06
50,0.0922449,1.1167e-05,2.4833e-05,8.167e-06,9.917e-06,1.1e-05,1.2791e-05
50,0.102857,2.875e-06,6.458e-06,2.75e-06,3.125e-06,3e-06,3.416e-06
50,0.084898,7.333e-06,1.9208e-05,6.583e-06,8.125e-06,8.917e-06,1.025e-05
50,0.102041,1.4333e-05,3.8209e-05,1.425e-05,1.6708e-05,1.7625e-05,1.9167e-05
50,0.108571,1.5667e-05,4.2709e-05,1.5708e-05,1.9041e-05,2.0166e-05,2.2666e-05
50,0.0971429,1.725e-05,4.6125e-05,1.7e-05,2.0417e-05,2.2834e-05,2.6e-05
50,0.0873469,1.4083e-05,4.2166e-05,1.3958e-05,1.6917e-05,1.8583e-05,2.1083e-05
50,0.113469,5.875e-06,1.6667e-05,5.75e-06,6.958e-06,7.75e-06,8.833e-06
50,0.0987755,1.1291e-05,3.9417e-05,1.1334e-05,1.3875e-05,1.4833e-05,1.7166e-05
50,0.0987755,9.292e-06,2.5958e-05,9.5e-06,1.1209e-05,1.1792e-05,1.3542e-05
50,0.0987755,8.5e-06,2.4e-05,8e-06,9.833e-06,1.0541e-05,1.2166e-05
50,0.0897959,1.3667e-05,4.0334e-05,1.3917e-05,1.7625e-05,1.8375e-05,2.0333e-05
50,0.0979592,6.458e-06,2.2041e-05,1.4583e-05,8.125e-06,9.333e-06,1.0292e-05
50,0.10449,1.3792e-05,3.9667e-05,1.7458e-05,1.8709e-05,1.8625e-05,2.0334e-05
50,0.10449,1.6125e-05,4.275e-05,1.5375e-05,1.8833e-05,1.9791e-05,2.2375e-05
50,0.0995918,8.875e-06,2.5959e-05,8.667e-06,1.0417e-05,1.1709e-05,1.2917e-05
50,0.103673,1.5e-05,3.9125e-05,1.3958e-05,1.725e-05,1.875e-05,2.0917e-05
50,0.113469,8.25e-06,2.5292e-05,9.292e-06,1.3792e-05,1.3375e-05,1.3833e-05
50,0.0979592,1.0333e-05,3.025e-05,9.209e-06,1.1917e-05,1.3792e-05,1.5084e-05
50,0.115918,1.5792e-05,3.8959e-05,1.4333e-05,1.75e-05,1.9917e-05,2.1792e-05
50,0.0987755,1.0958e-05,3.125e-05,1.0291e-05,1.3125e-05,1.325e-05,1.525e-05
50,0.0857143,6.916e-06,1.9583e-05,6.667e-06,7.917e-06,8.709e-06,1.0292e-05
50,0.0995918,1.2625e-05,3.525e-05,1.2375e-05,1.4917e-05,1.7125e-05,1.7875e-05
50,0.108571,1.6792e-05,4.2792e-05,1.6875e-05,2.0917e-05,2.1416e-05,2.45e-05
50,0.102857,1.3583e-05,3.6542e-05,1.3333e-05,1.6125e-05,1.7084e-05,1.9459e-05
50,0.105306,5.875e-06,1.5958e-05,5.625e-06,6.75e-06,7.459e-06,8.292e-06
50,0.0971429,1.3625e-05,3.9292e-05,1.3875e-05,1.6333e-05,1.8208e-05,2.025e-05
50,0.0873469,9.75e-06,2.5959e-05,1.0125e-05,1.2042e-05,1.3e-05,1.4416e-05
50,0.0865306,1.3583e-05,3.975e-05,1.3167e-05,1.6083e-05,1.7958e-05,2.0459e-05
50,0.0987755,4.792e-06,1.2834e-05,4.833e-06,5.875e-06,6.291e-06,7e-06
50,0.107755,1.8166e-05,4.4958e-05,1.7625e-05,2.1417e-05,2.3041e-05,2.5208e-05
50,0.102857,1.4625e-05,4.0084e-05,1.425e-05,1.7417e-05,1.8209e-05,2.125e-05
50,0.118367,1.4125e-05,3.6875e-05,1.3708e-05,1.6875e-05,1.75e-05,2.0167e-05
50,0.0987755,9.167e-06,2.6959e-05,8.917e-06,1.1e-05,1.2583e-05,1.4083e-05
50,0.0946939,1.416e-06,3.291e-06,1.333e-06,1.541e-06,1.625e-06,1.792e-06
50,0.103673,1.6833e-05,4.925e-05,1.7166e-05,2.1417e-05,2.3792e-05,2.6167e-05
50,0.106939,1.7208e-05,4.875e-05,1.6417e-05,2.0375e-05,2.1708e-05,2.475e-05
50,0.107755,4.625e-06,1.0708e-05,3.375e-06,4.125e-06,4.458e-06,4.917e-06
50,0.084898,7.792e-06,2.4083e-05,7.75e-06,9.542e-06,1.0834e-05,1.2083e-05
50,0.0889796,7.625e-06,2.1375e-05,7.417e-06,9.125e-06,1e-05,1.125e-05
50,0.084898,6.459e-06,1.8625e-05,1.0375e-05,7.417e-06,8.084e-06,9.125e-06
50,0.112653,6.583e-06,1.9667e-05,6.291e-06,8.083e-06,9.166e-06,1.025e-05
50,0.102857,1.1042e-05,3.175e-05,1.0792e-05,1.3584e-05,1.6208e-05,2.2125e-05
50,0.11102,1.1e-05,3.4e-05,1.1042e-05,1.3083e-05,1.3916e-05,1.6333e-05
50,0.103673,1.5583e-05,4.2209e-05,1.45e-05,1.8458e-05,1.9875e-05,2.2e-05
50,0.0938776,6.792e-06,1.9167e-05,6.292e-06,7.958e-06,8.542e-06,9.709e-06
50,0.0946939,9.667e-06,2.775e-05,9.625e-06,1.15e-05,1.2375e-05,1.3625e-05
50,0.101224,1.8459e-05,4.825e-05,1.7583e-05,2.2209e-05,2.3709e-05,2.6417e-05
50,0.0922449,8.5e-06,2.85e-05,8.833e-06,1.0667e-05,1.2834e-05,1.4e-05
50,0.0963265,1.3209e-05,3.55e-05,1.2459e-05,1.4875e-05,1.5875e-05,1.8458e-05
50,0.0987755,8.792e-06,2.2292e-05,8.625e-06,1.0667e-05,1.125e-05,1.2333e-05
50,0.0946939,9.875e-06,2.6583e-05,9.75e-06,1.1917e-05,1.2833e-05,1.45e-05
50,0.103673,1.4209e-05,4.4084e-05,1.4292e-05,1.7541e-05,1.925e-05,2.1792e-05
50,0.0889796,1.2125e-05,3.1125e-05,1.1042e-05,1.3459e-05,1.4792e-05,1.6e-05
50,0.105306,1.5083e-05,3.7166e-05,1.475e-05,1.7667e-05,1.8042e-05,2.1208e-05
50,0.0995918,1.2583e-05,3.65e-05,1.25e-05,1.5208e-05,1.675e-05,1.8875e-05
50,0.0857143,1.1625e-05,3.3917e-05,1.1709e-05,1.4292e-05,1.5375e-05,1.7167e-05
50,0.10449,1.7833e-05,4.3584e-05,1.7625e-05,2.0792e-05,2.1708e-05,2.4458e-05
50,0.0979592,9.375e-06,2.3792e-05,8.792e-06,1.1166e-05,1.1458e-05,1.2625e-05
50,0.109388,1.8042e-05,4.5334e-05,1.6959e-05,2.0458e-05,2.2e-05,2.4584e-05
50,0.0816327,5.875e-06,1.6875e-05,5.542e-06,6.833e-06,7.625e-06,8.458e-06
50,0.0995918,1.05e-05,3.1167e-05,1.025e-05,1.2958e-05,1.3708e-05,1.5875e-05
50,0.103673,8e-06,2.0208e-05,8.083e-06,9.708e-06,9.791e-06,1.1166e-05
50,0.100408,8.458e-06,2.2542e-05,8.584e-06,1.0584e-05,1.1042e-05,1.2375e-05
50,0.0987755,1.7083e-05,4.4084e-05,1.65e-05,2.0541e-05,2.1916e-05,2.45e-05
50,0.106939,8.458e-06,2.5833e-05,8.333e-06,1.05e-05,1.1209e-05,1.3083e-05
50,0.0946939,1.375e-06,3.041e-06,1.291e-06,1.5e-06,1.459e-06,1.625e-06
50,0.108571,1.4375e-05,4.4208e-05,1.4167e-05,1.6791e-05,1.8708e-05,2.2542e-05
50,0.11102,1.6666e-05,3.9292e-05,1.5833e-05,1.9708e-05,2.0625e-05,2.3166e-05
50,0.111837,1.5917e-05,3.7709e-05,1.55e-05,1.7917e-05,1.825e-05,2.0417e-05
50,0.0865306,1.4625e-05,4.2625e-05,1.4541e-05,1.7833e-05,2.0791e-05,2.2625e-05
50,0.103673,6.458e-06,1.8833e-05,6.167e-06,7.542e-06,8.584e-06,1e-05
50,0.0955102,8.208e-06,2.1708e-05,7.916e-06,9.625e-06,1.05e-05,1.1834e-05
50,0.0832653,3.209e-06,7.167e-06,2.958e-06,3.417e-06,3.667e-06,4.083e-06
50,0.10449,1.1083e-05,2.5875e-05,1.1417e-05,1.3666e-05,1.375e-05,1.5334e-05
50,0.0946939,1.3583e-05,3.575e-05,1.325e-05,1.6125e-05,1.7125e-05,1.9416e-05
50,0.101224,8.584e-06,2.775e-05,8.792e-06,1.0625e-05,1.1625e-05,1.3208e-05
50,0.0971429,7.459e-06,2.1e-05,7.416e-06,9e-06,8.875e-06,1.0291e-05
50,0.0971429,1.2042e-05,3.1708e-05,1.1833e-05,1.4333e-05,1.5792e-05,1.8125e-05
50,0.0922449,3.917e-06,9.834e-06,3.833e-06,4.75e-06,4.583e-06,5.292e-06
50,0.0930612,1.2333e-05,3.7583e-05,1.2541e-05,1.5333e-05,1.6333e-05,1.8375e-05
50,0.102041,1.2042e-05,4.0542e-05,1.1875e-05,1.4291e-05,1.9875e-05,1.9917e-05
50,0.0808163,1.0417e-05,2.9708e-05,1.0042e-05,1.2209e-05,1.3084e-05,1.4708e-05
50,0.0946939,1.325e-05,3.725e-05,1.2959e-05,1.625e-05,1.7125e-05,1.9417e-05
50,0.0938776,2.75e-06,8.583e-06,2.709e-06,3.417e-06,3.792e-06,4.625e-06
50,0.0906122,1.1958e-05,3.5125e-05,1.1e-05,1.375e-05,1.4916e-05,1.65e-05
50,0.0914286,1.0541e-05,2.7417e-05,1e-05,1.2375e-05,1.3084e-05,1.4709e-05
50,0.10449,1.0875e-05,3.5959e-05,1.0709e-05,1.3459e-05,1.5333e-05,1.775e-05
50,0.0930612,9.708e-06,2.9208e-05,9.25e-06,1.1583e-05,2.0875e-05,1.3334e-05
50,0.12,1.8792e-05,4.8708e-05,1.8583e-05,2.3083e-05,2.55e-05,2.8125e-05
50,0.103673,1.4e-05,4.1125e-05,1.6375e-05,1.7e-05,1.8667e-05,2.05e-05
50,0.102857,9.75e-06,2.6791e-05,1e-05,1.225e-05,1.2708e-05,1.4667e-05
50,0.0840816,5.667e-06,1.5875e-05,6.083e-06,6.541e-06,6.917e-06,7.542e-06
